DateTime,EpisodeId,ReactionTime,TimeOnTask,JoystickAxisX,JoystickAxisY,DragValue,PlatformAngleSourceX,PlatformAngleSourceY,PlatformAngleSourceZ,BallVelocitySourceX,BallVelocitySourceY,BallVelocitySourceZ,BallPositionSourceX,BallPositionSourceY,BallPositionSourceZ,BallVelocityTargetX,BallVelocityTargetY,BallVelocityTargetZ,BallPositionTargetX,BallPositionTargetY,BallPositionTargetZ
03.05.2023 16:21:29,8,216.2781,3837.4311,0,0,0.025,0,0,0,-0.09749779,0.011646777,-0.33911407,-1.22092485,1.532623,-0.595696449,0.593224347,0,-0.020016039,2.07019281,1.50000024,-1.77421641
03.05.2023 16:21:29,8,615.427,791.5262,0,0,0.025,0,0,0,0.3503367,0.09359511,0.002177877,2.42562675,2.24674439,-1.78277254,-0.09359405,0,-0.335214078,-1.295115,1.50000024,-0.858778954
03.05.2023 16:21:29,8,96.3903,3038.3758,0,0,0.025,0,0,0,0.227562189,0.047049195,0.838745,-0.7063041,1.50937617,-0.410061836,0.335480928,0,0.004928918,3.47177458,1.49999976,-1.76867366
03.05.2023 16:21:29,8,130.9894,4993.8425,0,0,0.025,0,0,0,-0.3378507,0.021385804,0.450271219,0.229036808,1.41853881,-1.64465475,0.206757531,0,0.7661532,0.370789051,1.49999976,3.59721851
03.05.2023 16:21:29,8,35.8492,2638.8357,0,0,0.025,0,0,0,-0.778904557,-0.15168637,-1.34624183,0.09794903,1.74128783,2.70785761,-0.322701,0,0.429608017,-0.64302063,1.50000012,-0.483109474
03.05.2023 16:21:29,8,231.0907,331.5796,0,0,0.025,0,0,0,-0.320517272,-0.114068165,0.6856431,-0.752337,1.56955588,-0.294165134,-0.777571261,0,-1.33856213,-0.166379929,1.50000024,2.251749
03.05.2023 16:21:29,8,37.6397,4570.0529,-0.004016032,-0.999991953,0.025,0,0,0,0.313018441,-0.444771916,0.290231645,-1.32016039,1.77590108,-1.53072977,-0.295499563,-2.38E-06,0.634407341,-2.15651226,1.50000024,2.71865416
03.05.2023 16:21:29,8,43.025,701.063,0.148989379,0.07323205,0.025,0,0,0,-0.106994987,-0.108389854,-0.3374543,-2.27414513,2.91279578,2.5710454,0.31347394,1.34E-07,0.287072241,-1.1002512,1.50000012,-1.32865238
03.05.2023 16:21:29,8,415.3518,9129.0176,-0.35371244,0.568324566,0.025,0,0,0,0.5555769,-0.048869982,-0.130105451,0.182332516,1.5356456,0.4094081,-0.095930375,0,-0.293491,-3.22038555,1.5,-0.3312354
03.05.2023 16:21:29,8,115.998,789.7407,0,0,0.025,0,0,0,0.324571073,-0.074970275,-0.31020087,-3.137,2.22250438,-0.5745101,0.5460494,0,-0.128695354,0.6223278,1.5,0.305854321
03.05.2023 16:21:29,8,25.0001,1315.2115,0.409904,0.9121286,0.025,0,0,0,-0.453603834,-0.295298964,-0.8476677,0.8012972,1.734159,-0.053662777,0.319025755,0,-0.3067514,-2.71843147,1.50000012,-0.9763794
03.05.2023 16:21:29,8,115.5345,715.6924,0,0,0.025,0,0,0,0.7248524,-2.312924,0.254009157,-2.25526428,1.8005569,-0.8602333,-0.46004957,0,-0.84115994,0.4607768,1.5,-0.67913723
03.05.2023 16:21:29,8,42.517,1526.6276,0.576296151,0.09669398,0.025,0,0,0,-0.747665346,-0.350190848,-0.191559225,-0.30272007,1.74956131,-1.784574,0.7139018,0,0.2485104,-1.15651417,1.49999988,-0.47733593
03.05.2023 16:21:29,8,178.5233,608.9666,-0.7023252,-0.068225935,0.025,0,0,0,0.8711661,-0.8233151,0.293681443,-0.699198246,1.52255,-0.31186533,-0.735611439,8.94E-08,-0.177201644,-0.7322488,1.49999988,-1.89000511
03.05.2023 16:21:29,8,215.2567,3009.6131,0,0,0.025,0,0,0,0.644920349,-0.065703124,0.9477893,-0.887793064,1.50814223,-0.3708682,0.8227865,0,0.277713031,1.8763833,1.49999988,0.5554271
03.05.2023 16:21:29,8,31.9955,1284.4174,0.350283027,0.05101208,0.025,0,0,0,-1.14357853,-0.346032321,-0.256560922,1.91296816,2.15711474,0.6124878,0.6304061,0,0.9259576,-0.0717144,1.5,0.8278198
03.05.2023 16:21:29,8,115.7879,948.3669,-0.497755855,-0.457935452,0.025,0,0,0,0.9154281,0.2880628,0.666210353,0.901460648,1.94171631,1.62967587,-1.13862753,0,-0.252614349,0.8158002,1.49999976,0.3681636
